word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
cafe,fr-en loanword,0,0.146296296,0.176851852,0.183024691,0.185339506,0.187932099,0.189783951,0.191635802,0.192561728,0.19276749,0.19313786,0.194147961,0.194919566,0.195489367,0.195886192,0.196380019,0.196380019,0.197251479,0.19745724,0.197554706,0.197647299,0.197647299,0.198068174,0.19830972,0.19838688,0.198535029,0.198748704,0.198748704,0.198814841,0.198878698,0.198940427,0.198940427,0.198940427,0.199108777,0.199326642,0.199379552,0.199430992,0.199430992,0.199528458,0.199623425,0.199623425,0.199668592,0.199668592,0.199711658,0.199795833,0.199878138,0.199918396,0.199918396,0.199956976,0.20014594
camaraderie,fr-en loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cliche,fr-en loanword,0,0.03187251,0.045816733,0.051460823,0.054448871,0.0562417,0.057569721,0.059134889,0.061002419,0.061223756,0.061622162,0.062527631,0.06310864,0.063415107,0.063770827,0.06397003,0.064281285,0.064339874,0.064561211,0.064770899,0.064920301,0.06501516,0.065060433,0.065190348,0.065439352,0.065439352,0.065439352,0.065476242,0.065582958,0.065651649,0.065784451,0.06581658,0.065909957,0.06609105,0.06609105,0.066119508,0.066230177,0.066284015,0.066362648,0.066464804,0.066489704,0.06653829,0.066585719,0.066585719,0.066630993,0.066697394,0.066762351,0.066783543,0.066825044,0.066845371
clique,fr-en loanword,0,0.345679012,0.388888889,0.409465021,0.409465021,0.409465021,0.409465021,0.409465021,0.409465021,0.409465021,0.409465021,0.409465021,0.410493827,0.410493827,0.410493827,0.410493827,0.410493827,0.410493827,0.410493827,0.4111436,0.4111436,0.4111436,0.4111436,0.4111436,0.412172406,0.412666233,0.412666233,0.412666233,0.412666233,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413091947,0.413400589,0.413400589,0.413400589,0.413400589,0.413400589,0.413400589,0.413400589,0.413663263,0.413663263,0.413663263
concierge,fr-en loanword,0,0.009960159,0.012948207,0.01560425,0.016600266,0.016998672,0.018326693,0.018895845,0.019393853,0.01961519,0.020013596,0.020737972,0.02123598,0.021542446,0.021827022,0.022092626,0.02234163,0.02234163,0.022562967,0.022562967,0.022861772,0.023051489,0.023051489,0.023224709,0.023307711,0.023387392,0.023464009,0.023464009,0.023606297,0.023743678,0.02387648,0.02387648,0.02387648,0.023936845,0.024229791,0.024229791,0.024229791,0.024229791,0.024229791,0.024229791,0.024229791,0.024278377,0.024278377,0.024278377,0.02432365,0.024412185,0.02445549,0.024497874,0.024497874,0.024497874
coup,fr-en loanword,0,0.34194831,0.438369781,0.466202783,0.483101392,0.489065606,0.49370444,0.498248604,0.501976238,0.504847897,0.507034775,0.508299912,0.509625293,0.510695793,0.511405819,0.512068509,0.51293829,0.513055236,0.513828375,0.514246916,0.514445723,0.514635063,0.515267632,0.515440507,0.515854689,0.516172781,0.516325709,0.51669387,0.516977881,0.517046435,0.517178973,0.517371367,0.517495622,0.517555866,0.517789757,0.517960163,0.518015387,0.518230314,0.518491902,0.518593855,0.51874296,0.518888429,0.518888429,0.5191196,0.519164783,0.519297321,0.51934054,0.519552037,0.519593455,0.519634028
detour,fr-en loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512821,0.000512821,0.000512821,0.000512821,0.000954907,0.001382258,0.001382258,0.001382258,0.001382258,0.001382258,0.001382258,0.001382258,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758,0.001728758
elite,fr-en loanword,0,0.025246981,0.030735456,0.03183315,0.033479693,0.035455543,0.036553238,0.036866865,0.037415713,0.037781611,0.03789138,0.038090961,0.038182436,0.03843575,0.038592564,0.038885282,0.039159706,0.039224276,0.039468208,0.039699302,0.039699302,0.039699302,0.039699302,0.039747028,0.039747028,0.039747028,0.039747028,0.039747028,0.039786231,0.039899786,0.040009556,0.040009556,0.040009556,0.040042819,0.040075104,0.040106467,0.040136958,0.040136958,0.040223618,0.040223618,0.040251061,0.040304607,0.040330743,0.040330743,0.04035569,0.040380083,0.040380083,0.040426794,0.040472531,0.040472531
ensemble,fr-en loanword,0,0.069860279,0.092814371,0.098802395,0.103792415,0.106586826,0.107917498,0.109628362,0.111374869,0.11292732,0.113725723,0.114814455,0.115479791,0.115786869,0.116072013,0.11620508,0.116454581,0.116571993,0.117015551,0.117435763,0.117735164,0.11792526,0.118106715,0.118367064,0.118450231,0.118609912,0.11884022,0.118914147,0.119056719,0.119263202,0.119662404,0.119791179,0.119978304,0.119978304,0.120095717,0.120266803,0.120488582,0.12065042,0.120913053,0.121015412,0.121165113,0.121311162,0.121501258,0.121686933,0.121823025,0.12186738,0.12186738,0.121994785,0.122077952,0.122077952
etiquette,fr-en loanword,0,0.022277228,0.02970297,0.031353135,0.032590759,0.033333333,0.034158416,0.034512023,0.035594943,0.035869971,0.035869971,0.035869971,0.036282512,0.036377714,0.036466116,0.036631132,0.036708484,0.036926888,0.036926888,0.036926888,0.036926888,0.036985822,0.037042078,0.037042078,0.037248349,0.037297854,0.037297854,0.037343691,0.037343691,0.037343691,0.037384946,0.037464792,0.03758082,0.037618323,0.037654724,0.037654724,0.037723481,0.037723481,0.037723481,0.037786949,0.037817889,0.037848075,0.037848075,0.037848075,0.037848075,0.037848075,0.037848075,0.03790074,0.037926524,0.037926524
facade,fr-en loanword,0,0.148,0.1935,0.212166667,0.219666667,0.223866667,0.227033333,0.229747619,0.230997619,0.231997619,0.232697619,0.233243074,0.23390974,0.234832817,0.235475674,0.235742341,0.236242341,0.236359988,0.236637766,0.236795661,0.237095661,0.237333756,0.237470119,0.237730989,0.237814322,0.237894322,0.237971245,0.238082357,0.238118071,0.238290485,0.238323818,0.238517366,0.238611116,0.238702025,0.238731437,0.238874294,0.238985405,0.239066487,0.239198065,0.239274989,0.239349989,0.239398769,0.239446388,0.2394929,0.239561082,0.239672193,0.239780888,0.239844718,0.239907218,0.239948034
fine,fr-en loanword,0,0.067146283,0.106714628,0.123501199,0.134892086,0.140647482,0.145843325,0.149269156,0.152866278,0.155797267,0.156996308,0.158304352,0.159903073,0.161194348,0.16256468,0.164163401,0.164912802,0.165759183,0.166425317,0.166551532,0.167270956,0.167956123,0.16817413,0.168591188,0.169190708,0.169670324,0.17003926,0.170216896,0.170473833,0.170887295,0.171207039,0.171361754,0.171586575,0.171731913,0.171943508,0.172012025,0.172211865,0.172406304,0.172406304,0.172590772,0.172890532,0.173007512,0.173121706,0.173177475,0.173177475,0.173177475,0.173333872,0.173486941,0.173486941,0.173633762
foyer,fr-en loanword,0,0.133466135,0.172310757,0.18625498,0.195717131,0.204482072,0.210790173,0.214774236,0.216019256,0.218675299,0.220268924,0.221898769,0.222894784,0.223967417,0.225532585,0.226196596,0.226819106,0.227756532,0.228088538,0.228193381,0.228691389,0.229165683,0.229437323,0.229437323,0.229686327,0.229925371,0.230155221,0.230302779,0.230516211,0.230722283,0.230788684,0.231045721,0.231170223,0.231290952,0.231525308,0.231696054,0.231751388,0.231966743,0.232071587,0.232122665,0.232272067,0.232320653,0.232415512,0.232461838,0.232597658,0.232686193,0.232729498,0.232856649,0.23289815,0.232938804
naive,fr-en loanword,0,0.022624434,0.028959276,0.032579186,0.033257919,0.034524887,0.035580694,0.035839259,0.036857358,0.037460677,0.038184658,0.038266929,0.038417759,0.038835441,0.039094006,0.039154337,0.039437143,0.039596845,0.039697398,0.039840289,0.039930787,0.039973881,0.040056151,0.040174192,0.040249607,0.040394403,0.040394403,0.040427921,0.040557203,0.040619616,0.040800611,0.040888189,0.04091647,0.040998741,0.041051975,0.041077831,0.041077831,0.04110229,0.041126105,0.04114931,0.041194559,0.041216631,0.041216631,0.041258723,0.041299859,0.041299859,0.041319532,0.041338787,0.041338787,0.041357256
nuance,fr-en loanword,0,0.14,0.18,0.193333333,0.202833333,0.213633333,0.216966667,0.219252381,0.221752381,0.223530159,0.224130159,0.225766522,0.227433189,0.228663958,0.228949673,0.230416339,0.231041339,0.231864869,0.232309313,0.232835629,0.233235629,0.233521343,0.234248616,0.234683398,0.235016732,0.235176732,0.235484424,0.235632572,0.235989715,0.236403508,0.236670175,0.236863723,0.237113723,0.237295541,0.237295541,0.23746697,0.237522526,0.237738742,0.237949268,0.238154396,0.238304396,0.238743421,0.23879104,0.239116621,0.239162076,0.23920652,0.239336955,0.239422061,0.239547061,0.239587878
physique,fr-en loanword,0,0.077844311,0.101796407,0.115768463,0.129241517,0.13762475,0.141949434,0.146796882,0.148044387,0.149596838,0.151992048,0.154169511,0.155167515,0.156088749,0.156801609,0.157600013,0.158099015,0.158686076,0.15968408,0.160104292,0.160204092,0.160489236,0.160670692,0.161017823,0.161599992,0.161919354,0.162149662,0.162445367,0.162730511,0.16307465,0.163141184,0.163527508,0.163839384,0.16426278,0.164497605,0.164782749,0.165059972,0.165329703,0.165487282,0.165743181,0.165793081,0.165841764,0.165936812,0.166076068,0.16621216,0.166389583,0.166389583,0.166601924,0.166643508,0.166765712
rapport,fr-en loanword,0,0.252988048,0.314741036,0.335325365,0.349767596,0.358532537,0.363512616,0.366642952,0.369631,0.370959021,0.372552647,0.373820303,0.374816319,0.375582485,0.376720789,0.377119196,0.378239713,0.378708427,0.378929764,0.379034608,0.379532615,0.380101767,0.380373408,0.380719848,0.381051854,0.381529941,0.381529941,0.381825057,0.381896201,0.382170964,0.382303766,0.382432285,0.382556787,0.382556787,0.382673965,0.382673965,0.382729299,0.382783138,0.38283556,0.383039871,0.383239074,0.383433418,0.383717994,0.383810647,0.383855921,0.38403299,0.384076295,0.384076295,0.384117796,0.384199103
reservoir,fr-en loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marketing,en-fr loanword,0,0.157370518,0.192231076,0.202191235,0.209661355,0.216035857,0.218027888,0.222011952,0.224501992,0.226715361,0.227113767,0.228562518,0.22872852,0.229494686,0.22992155,0.230054352,0.230801364,0.231152899,0.231706242,0.232335304,0.232335304,0.232714739,0.232895833,0.232895833,0.232978834,0.233297559,0.233297559,0.233740233,0.234095953,0.234233334,0.234233334,0.234426112,0.234612865,0.234612865,0.234788632,0.234902463,0.235013131,0.235013131,0.235065553,0.235218786,0.235318388,0.235366974,0.235461833,0.235600812,0.235691358,0.235691358,0.235864579,0.235906962,0.235989964,0.236030617
business,en-fr loanword,0,0.045816733,0.0687251,0.078685259,0.083665339,0.084860558,0.08685259,0.089698349,0.090943369,0.092492728,0.093687947,0.094593416,0.094925421,0.09584482,0.096413972,0.096945181,0.097194185,0.09754572,0.097877725,0.0982971,0.098496303,0.098686021,0.099048208,0.099134818,0.099300821,0.099380502,0.099533736,0.099828851,0.099828851,0.099897542,0.100030344,0.100030344,0.100154846,0.100215211,0.100332389,0.100332389,0.100387723,0.100495401,0.100547823,0.1005989,0.100748303,0.100748303,0.100843162,0.100889488,0.100934761,0.100934761,0.100934761,0.100934761,0.100976262,0.100976262
vintage,en-fr loanword,0,0.008,0.011,0.013,0.016,0.0168,0.018133333,0.018704762,0.019454762,0.019676984,0.021076984,0.021622439,0.021789105,0.021789105,0.022360534,0.022760534,0.023010534,0.023245828,0.02346805,0.023573313,0.023773313,0.023868552,0.023868552,0.023868552,0.024118552,0.024198552,0.024275475,0.024275475,0.024418332,0.024418332,0.024484998,0.024614031,0.024614031,0.024856455,0.024974102,0.024974102,0.025029658,0.025083712,0.025083712,0.025134994,0.025184994,0.025233774,0.025281393,0.025327905,0.025373359,0.025506693,0.025506693,0.025549246,0.025549246,0.025590062
spoiler,en-fr loanword,0,0.007984032,0.00998004,0.011976048,0.012974052,0.014171657,0.014836993,0.015977569,0.016726072,0.017613186,0.017812787,0.018357153,0.018357153,0.018664231,0.018664231,0.018930365,0.019179866,0.019179866,0.019401645,0.019716804,0.019916405,0.019916405,0.020188588,0.020275371,0.020275371,0.020594732,0.020594732,0.020668658,0.020668658,0.020668658,0.020668658,0.020668658,0.020668658,0.020729144,0.020729144,0.020729144,0.020729144,0.020837036,0.020889562,0.020940742,0.020940742,0.020940742,0.02103579,0.02103579,0.021081154,0.021081154,0.021081154,0.021081154,0.021164321,0.021164321
casting,en-fr loanword,0,0.146,0.166,0.186666667,0.192666667,0.196666667,0.201,0.203571429,0.205321429,0.206876984,0.207276984,0.208004257,0.20883759,0.209299129,0.2097277,0.210261033,0.210886033,0.211238975,0.211572308,0.211888097,0.212088097,0.212183335,0.212637881,0.212637881,0.212804548,0.212964548,0.213118394,0.213118394,0.213261251,0.213468147,0.213468147,0.213468147,0.213593147,0.213653754,0.213653754,0.213710896,0.213877563,0.213931617,0.213931617,0.213982899,0.214182899,0.214426802,0.214426802,0.214473313,0.214518768,0.214518768,0.214649203,0.214691756,0.214733422,0.214733422
bestseller,en-fr loanword,0,0,0,0,0,0.00019861,0.00019861,0.00019861,0.00019861,0.00019861,0.000297915,0.000388192,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000470946,0.000520598,0.000520598,0.000520598,0.000520598,0.000543168,0.000543168,0.000543168,0.000543168,0.000543168,0.000543168
pitch,en-fr loanword,0,0.007968127,0.009960159,0.011952191,0.014442231,0.014840637,0.015836653,0.015836653,0.016085657,0.016306994,0.016705401,0.017067588,0.017233591,0.017693291,0.017693291,0.017826093,0.017950595,0.018184951,0.01829562,0.01829562,0.01829562,0.018390478,0.018571572,0.018658182,0.018658182,0.018737864,0.01881448,0.018888259,0.018888259,0.01895695,0.01895695,0.01895695,0.019019201,0.01913993,0.01913993,0.01913993,0.01913993,0.019193769,0.019193769,0.019193769,0.019193769,0.019290941,0.019290941,0.019337267,0.019337267,0.019337267,0.019380572,0.01946534,0.01950684,0.019547494
cool,en-fr loanword,0,0.011261261,0.012387387,0.016141141,0.01951952,0.020870871,0.022372372,0.023337623,0.024463749,0.0252145,0.026340626,0.026750127,0.027125502,0.027818503,0.027818503,0.027818503,0.027818503,0.027818503,0.027818503,0.027937042,0.028162268,0.028484018,0.028586393,0.028782241,0.028782241,0.028872331,0.028872331,0.028872331,0.028952769,0.029108096,0.029183172,0.029255825,0.029326208,0.029530958,0.029530958,0.029659658,0.029722221,0.029843964,0.029903234,0.030076484,0.030189097,0.030189097,0.030296347,0.030505859,0.030557046,0.030657146,0.030706108,0.030706108,0.030846874,0.030892838
loser,en-fr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coach,en-fr loanword,0,0.071856287,0.090818363,0.100798403,0.106287425,0.108682635,0.110345975,0.112341983,0.114836993,0.115945886,0.116544688,0.116907599,0.117073933,0.117688089,0.118115805,0.118914208,0.119038959,0.119156371,0.119710818,0.119710818,0.119810618,0.119905666,0.120177849,0.120351415,0.120434582,0.120434582,0.120434582,0.120434582,0.120577154,0.120577154,0.120643688,0.120708075,0.120957576,0.121078546,0.121137252,0.121137252,0.121192697,0.121300589,0.121353116,0.121353116,0.121353116,0.121450482,0.121450482,0.121450482,0.121450482,0.121494838,0.121494838,0.121494838,0.121619588,0.121619588
