word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
tongue,non borrowed word,0,0.01996008,0.0249501,0.029607452,0.03409847,0.037691284,0.039021956,0.039592244,0.040340747,0.040562526,0.040961727,0.041506093,0.041838761,0.0419923,0.042420016,0.043351487,0.04409999,0.044217402,0.04455007,0.044865229,0.044965029,0.045155125,0.045518036,0.045951951,0.045951951,0.046111631,0.046111631,0.046185558,0.04632813,0.046396957,0.046596558,0.046660946,0.046660946,0.046781916,0.046840622,0.046897651,0.047063985,0.047171877,0.047329457,0.047431816,0.047531616,0.047531616,0.047674188,0.047767026,0.047857754,0.048035177,0.048035177,0.048077645,0.048285562,0.048489237
blood,non borrowed word,0,0.149606299,0.190944882,0.209973753,0.215879265,0.222965879,0.225590551,0.229246344,0.230968785,0.232937289,0.235102643,0.235997418,0.23698167,0.238041634,0.238463456,0.238857157,0.239226251,0.239573634,0.239792357,0.239999568,0.240196418,0.240477633,0.241193453,0.241364627,0.24161069,0.24192565,0.242152786,0.242444416,0.242585023,0.242652903,0.242784136,0.242911136,0.242911136,0.242970788,0.243028685,0.243197414,0.243306776,0.243466384,0.243725398,0.243775872,0.243825085,0.243873097,0.244060574,0.244060574,0.244105312,0.244192801,0.244278388,0.244404038,0.244404038,0.244444211
bone,non borrowed word,0,0.003891051,0.006809339,0.010051881,0.012483787,0.013261997,0.014559014,0.015392811,0.016365573,0.01787876,0.018073312,0.018073312,0.018559694,0.019158317,0.019575215,0.01996432,0.020085915,0.020429243,0.021077752,0.02138494,0.021676769,0.021862057,0.022127356,0.02238112,0.022543247,0.022621068,0.02292038,0.023136549,0.023275515,0.02340969,0.023669093,0.02385737,0.02385737,0.024152146,0.024152146,0.024318905,0.024589117,0.024589117,0.024742711,0.024892367,0.024989643,0.024989643,0.024989643,0.024989643,0.025078076,0.02512131,0.025163604,0.025246393,0.025286924,0.025366334
rain,non borrowed word,0,0.014705882,0.014705882,0.019607843,0.019607843,0.019607843,0.020833333,0.020833333,0.020833333,0.021650327,0.021650327,0.022318776,0.022318776,0.023449998,0.023975208,0.023975208,0.023975208,0.023975208,0.023975208,0.023975208,0.023975208,0.023975208,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024643657,0.024847905,0.024847905,0.025041404,0.025041404,0.025041404,0.025041404,0.025041404,0.025041404,0.025208516,0.025208516,0.025528209,0.025528209,0.025528209,0.025528209
name,non borrowed word,0,0.074,0.095,0.106333333,0.113333333,0.116533333,0.1192,0.121485714,0.122735714,0.123402381,0.124002381,0.124729654,0.12539632,0.125550167,0.126121595,0.126388262,0.127263262,0.127969144,0.128080255,0.128080255,0.128180255,0.128465969,0.128647788,0.128908657,0.128991991,0.129231991,0.12946276,0.129759056,0.130116199,0.13025413,0.13045413,0.130518646,0.130706146,0.130827358,0.130886182,0.130943325,0.131054436,0.131270652,0.131270652,0.131321934,0.131371934,0.131371934,0.131514791,0.131514791,0.131560246,0.131693579,0.13191097,0.13203863,0.132121963,0.13216278
sweet,non borrowed word,0,0.02994012,0.042914172,0.047571524,0.052561544,0.055355955,0.055355955,0.056781675,0.058777683,0.05922124,0.059420841,0.060509572,0.06084224,0.061149319,0.061577035,0.062375438,0.062624939,0.062977176,0.063198954,0.063724219,0.06392382,0.064208964,0.064299692,0.064386475,0.064552809,0.064552809,0.064629578,0.064629578,0.064700864,0.064907348,0.064907348,0.064971735,0.064971735,0.065092705,0.065210118,0.065210118,0.065321007,0.065482846,0.065955584,0.066006764,0.066106564,0.066106564,0.066249136,0.066388393,0.06647912,0.066523476,0.066653651,0.066823524,0.066906691,0.06698816
fly,non borrowed word,0,0.015564202,0.027237354,0.031128405,0.032101167,0.035214008,0.037159533,0.038271262,0.039244024,0.039244024,0.04041134,0.040765072,0.04141358,0.042012203,0.042290135,0.042808942,0.043052133,0.043281018,0.043281018,0.043281018,0.043670123,0.043855411,0.044032277,0.044539805,0.044701933,0.044701933,0.044701933,0.044846046,0.044846046,0.04498022,0.045109921,0.045486475,0.045486475,0.045604385,0.045718828,0.045830001,0.045938086,0.046043249,0.046043249,0.046043249,0.046043249,0.046043249,0.046135893,0.046316872,0.046582171,0.046668639,0.046668639,0.046668639,0.046749703,0.046749703
night,non borrowed word,0,0.078,0.115,0.131,0.141,0.1486,0.1516,0.153314286,0.155814286,0.157592063,0.158992063,0.160992063,0.16265873,0.163427961,0.164285104,0.16495177,0.16582677,0.166532653,0.167310431,0.16794201,0.16824201,0.168813438,0.169086165,0.169520948,0.169770948,0.170090948,0.170321717,0.170618014,0.171046585,0.171322447,0.171522447,0.171845028,0.172157528,0.172399952,0.17287054,0.172927683,0.17309435,0.173202458,0.173255089,0.173408935,0.173558935,0.173607716,0.173845811,0.174031858,0.174122767,0.174211656,0.174385569,0.174470675,0.174679008,0.174801457
ear,non borrowed word,0,0.046,0.058,0.065333333,0.070333333,0.073533333,0.075866667,0.07872381,0.08022381,0.081334921,0.082334921,0.082698557,0.08353189,0.084147275,0.085147275,0.085680608,0.086430608,0.087018844,0.087241066,0.087767382,0.088067382,0.088257858,0.088621494,0.088708451,0.089041784,0.089441784,0.089672553,0.089820701,0.08989213,0.090030061,0.090096728,0.090290276,0.090290276,0.090411488,0.090587959,0.090702244,0.090813356,0.09086741,0.090972673,0.091023955,0.091123955,0.091270296,0.091413153,0.091506177,0.091597086,0.09164153,0.09164153,0.091684083,0.091767417,0.091849049
house,non borrowed word,0,0.083665339,0.104581673,0.114541833,0.122011952,0.128784861,0.132768924,0.136183836,0.138673876,0.13978056,0.141174983,0.142442639,0.14310665,0.143413116,0.14455142,0.144949827,0.146070345,0.147007771,0.147561114,0.147875645,0.14817445,0.148648743,0.148829837,0.149436107,0.149851114,0.150090158,0.150320008,0.150467566,0.150680998,0.15088707,0.151152674,0.151216933,0.151465937,0.151465937,0.151700294,0.151757209,0.151978546,0.152301578,0.152458844,0.152509921,0.152559722,0.152608308,0.152655738,0.152702064,0.152792611,0.152881146,0.152967756,0.153094907,0.153094907,0.153257522
bitter,non borrowed word,0,0.00990099,0.012871287,0.014851485,0.016336634,0.017128713,0.018448845,0.019014616,0.01926214,0.020362251,0.02115433,0.021694384,0.0218594,0.022011723,0.022294609,0.022426622,0.022426622,0.022892551,0.023222584,0.023326805,0.023425815,0.02352011,0.02352011,0.023692301,0.023857317,0.024174149,0.024326472,0.024326472,0.024397193,0.024533759,0.024665772,0.024793527,0.024855408,0.024855408,0.024913649,0.024970226,0.024970226,0.025077264,0.025077264,0.025178812,0.025178812,0.02522711,0.025368553,0.025598808,0.025688817,0.02582083,0.025906926,0.025949058,0.026031566,0.026031566
salt,non borrowed word,0,0.019920319,0.025896414,0.027888446,0.030876494,0.0312749,0.032270916,0.03340922,0.034156232,0.034598906,0.034997312,0.035902781,0.036732795,0.037039261,0.037039261,0.037437667,0.037811173,0.03804553,0.038156199,0.038365886,0.038565089,0.038565089,0.03883673,0.03926978,0.039352782,0.039432463,0.039585696,0.039733254,0.039804398,0.039804398,0.040003601,0.04006786,0.040130111,0.040130111,0.040188701,0.040245616,0.04030095,0.04030095,0.040510638,0.040561715,0.040561715,0.040610301,0.040610301,0.040656628,0.040656628,0.040745163,0.040831773,0.04091654,0.040958041,0.041039348
knee,non borrowed word,0,0.001976285,0.004940711,0.006916996,0.009387352,0.009782609,0.010770751,0.01161773,0.012605872,0.013045047,0.013637932,0.014895568,0.015060258,0.01521228,0.01563577,0.015899274,0.015899274,0.016364282,0.016474076,0.016786121,0.016884935,0.017073153,0.017252815,0.01733874,0.017585776,0.017901981,0.018130014,0.018130014,0.018412341,0.018412341,0.018478217,0.018478217,0.018601735,0.018901172,0.018959298,0.019185159,0.019294952,0.019348365,0.01945238,0.019553728,0.019603135,0.019844146,0.020220581,0.020312501,0.020312501,0.020400336,0.020443299,0.020527396,0.020568569,0.020608901
new,non borrowed word,0,0.236580517,0.284294235,0.302186879,0.317097416,0.322664016,0.326640159,0.330616302,0.332852883,0.335724542,0.338309035,0.338851236,0.339679599,0.340291314,0.341285349,0.342213116,0.343082897,0.343550679,0.344655163,0.344969069,0.345664894,0.346043574,0.346405042,0.346923669,0.347337851,0.347417374,0.347646767,0.347867664,0.348080671,0.348354888,0.348421157,0.348677682,0.348801937,0.34910316,0.349161633,0.349332039,0.349387263,0.349494726,0.349599362,0.349803266,0.349852968,0.350143905,0.35019124,0.350329943,0.35055586,0.35060004,0.350902572,0.350902572,0.351026827,0.3510674
old,non borrowed word,0,0.109343936,0.145129225,0.159708416,0.167660702,0.17481776,0.179125249,0.183385402,0.185373473,0.187582442,0.189371706,0.190275375,0.190938066,0.191855637,0.191997642,0.19213018,0.193124216,0.19429367,0.195066809,0.195380715,0.196175944,0.196838634,0.197380836,0.198158777,0.198655794,0.198973886,0.199203279,0.199718705,0.199789707,0.200063924,0.200660346,0.20085274,0.201101249,0.201221738,0.201514101,0.201798111,0.202019008,0.202287667,0.202496937,0.20259889,0.202698293,0.202698293,0.202698293,0.202744527,0.202834894,0.202923253,0.203139348,0.203181647,0.203264484,0.203467348
thick,non borrowed word,0,0.004,0.007,0.011666667,0.013666667,0.015266667,0.015933333,0.01707619,0.01757619,0.018020635,0.018420635,0.018784271,0.019117605,0.019425297,0.019853868,0.019987202,0.020112202,0.020112202,0.020667757,0.020667757,0.021067757,0.021162995,0.021435723,0.021522679,0.021689346,0.022009346,0.022163192,0.022459488,0.022530917,0.022668848,0.022935515,0.023064547,0.023189547,0.023310759,0.023428406,0.023599835,0.023822057,0.023930165,0.02408806,0.024190624,0.024290624,0.024339404,0.024387023,0.024433535,0.024478989,0.024523434,0.024523434,0.024651093,0.024734427,0.024816059
long,non borrowed word,0,0.232,0.272,0.287333333,0.299833333,0.303033333,0.3067,0.3107,0.31245,0.314005556,0.315405556,0.316678283,0.317844949,0.318768026,0.319482312,0.320015645,0.320640645,0.321111234,0.3217779,0.322304216,0.322404216,0.322594692,0.323231056,0.323318013,0.323568013,0.323728013,0.323958782,0.324255078,0.324397935,0.324397935,0.324731269,0.324860301,0.324985301,0.325045907,0.32510473,0.325161873,0.32532854,0.325382594,0.325487857,0.325795549,0.325895549,0.32599311,0.326088348,0.32613486,0.326271224,0.326271224,0.326314702,0.326357255,0.326398922,0.326480555
marketing,en-fr loanword,0,0.005226481,0.009581882,0.011904762,0.013211382,0.013908246,0.014488966,0.014986726,0.015640037,0.01583361,0.016007826,0.016166204,0.016166204,0.016434229,0.016558669,0.016790957,0.017008727,0.017316167,0.017606527,0.017789912,0.018138344,0.018138344,0.018455101,0.018606593,0.018896953,0.018966639,0.019033646,0.019033646,0.019158086,0.019338309,0.019338309,0.019450706,0.019559591,0.01971797,0.01976921,0.01976921,0.01991439,0.01991439,0.01991439,0.01995906,0.01995906,0.020044044,0.020044044,0.020084559,0.020084559,0.020084559,0.020084559,0.020158694,0.020158694,0.020229802
business,en-fr loanword,0,0.035856574,0.053784861,0.065073041,0.073539177,0.075929615,0.080245684,0.082806868,0.084300892,0.086292924,0.086890533,0.088339284,0.089169297,0.08978223,0.090635958,0.09143277,0.09143277,0.09213584,0.092578514,0.092893046,0.09319185,0.093476426,0.09365752,0.094263791,0.094512795,0.094751839,0.095288155,0.095435713,0.095578001,0.095646691,0.095713093,0.095970129,0.096094631,0.096396454,0.096630811,0.096858471,0.096913806,0.096913806,0.097018649,0.097069727,0.09726893,0.097414689,0.097746694,0.09779302,0.097838294,0.098015363,0.098058668,0.098228203,0.098269704,0.098351011
