word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
bitter,non borrowed word,0,0.00990099,0.015841584,0.021782178,0.027722772,0.031683168,0.03960396,0.043564356,0.045544554,0.055445545,0.063366337,0.069306931,0.071287129,0.073267327,0.077227723,0.079207921,0.079207921,0.087128713,0.093069307,0.095049505,0.097029703,0.099009901,0.099009901,0.102970297,0.106930693,0.114851485,0.118811881,0.118811881,0.120792079,0.124752475,0.128712871,0.132673267,0.134653465,0.134653465,0.136633663,0.138613861,0.138613861,0.142574257,0.142574257,0.146534653,0.146534653,0.148514851,0.154455446,0.164356436,0.168316832,0.174257426,0.178217822,0.18019802,0.184158416,0.184158416
salt,non borrowed word,0,0.019920319,0.03187251,0.037848606,0.049800797,0.051792829,0.057768924,0.065737052,0.071713147,0.075697211,0.079681275,0.089641434,0.099601594,0.103585657,0.103585657,0.109561753,0.115537849,0.119521912,0.121513944,0.125498008,0.129482072,0.129482072,0.135458167,0.145418327,0.147410359,0.14940239,0.153386454,0.157370518,0.15936255,0.15936255,0.165338645,0.167330677,0.169322709,0.169322709,0.171314741,0.173306773,0.175298805,0.175298805,0.183266932,0.185258964,0.185258964,0.187250996,0.187250996,0.189243028,0.189243028,0.193227092,0.197211155,0.201195219,0.203187251,0.207171315
knee,non borrowed word,0,0.001976285,0.007905138,0.013833992,0.023715415,0.0256917,0.031620553,0.037549407,0.045454545,0.049407115,0.055335968,0.06916996,0.071146245,0.07312253,0.079051383,0.083003953,0.083003953,0.090909091,0.092885375,0.098814229,0.100790514,0.104743083,0.108695652,0.110671937,0.116600791,0.124505929,0.130434783,0.130434783,0.138339921,0.138339921,0.140316206,0.140316206,0.144268775,0.154150198,0.156126482,0.164031621,0.16798419,0.169960474,0.173913043,0.177865613,0.179841897,0.18972332,0.205533597,0.209486166,0.209486166,0.213438735,0.21541502,0.219367589,0.221343874,0.223320158
new,non borrowed word,0,0.236580517,0.332007952,0.385685885,0.445328032,0.473161034,0.497017893,0.524850895,0.542743539,0.568588469,0.5944334,0.600397614,0.610337972,0.618290258,0.632206759,0.64612326,0.660039761,0.667992048,0.687872763,0.693836978,0.707753479,0.715705765,0.723658052,0.735586481,0.745526839,0.747514911,0.753479125,0.75944334,0.765407555,0.773359841,0.775347913,0.783300199,0.787276342,0.7972167,0.799204771,0.805168986,0.807157058,0.811133201,0.815109344,0.82306163,0.825049702,0.836978131,0.838966203,0.844930417,0.854870775,0.856858847,0.870775348,0.870775348,0.876739563,0.878727634
old,non borrowed word,0,0.109343936,0.180914513,0.224652087,0.256461233,0.292246521,0.318091451,0.347912525,0.363817097,0.383697813,0.401590457,0.411530815,0.419483101,0.431411531,0.433399602,0.435387674,0.451292247,0.471172962,0.485089463,0.491053678,0.50695825,0.520874751,0.532803181,0.550695825,0.562624254,0.570576541,0.576540755,0.590457256,0.592445328,0.600397614,0.618290258,0.624254473,0.632206759,0.636182903,0.64612326,0.656063618,0.664015905,0.673956262,0.681908549,0.685884692,0.689860835,0.689860835,0.689860835,0.691848907,0.69582505,0.699801193,0.709741551,0.711729622,0.715705765,0.725646123
thick,non borrowed word,0,0.004,0.01,0.024,0.032,0.04,0.044,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.082,0.084,0.086,0.086,0.096,0.096,0.104,0.106,0.112,0.114,0.118,0.126,0.13,0.138,0.14,0.144,0.152,0.156,0.16,0.164,0.168,0.174,0.182,0.186,0.192,0.196,0.2,0.202,0.204,0.206,0.208,0.21,0.21,0.216,0.22,0.224
long,non borrowed word,0,0.232,0.312,0.358,0.408,0.424,0.446,0.474,0.488,0.502,0.516,0.53,0.544,0.556,0.566,0.574,0.584,0.592,0.604,0.614,0.616,0.62,0.634,0.636,0.642,0.646,0.652,0.66,0.664,0.664,0.674,0.678,0.682,0.684,0.686,0.688,0.694,0.696,0.7,0.712,0.716,0.72,0.724,0.726,0.732,0.732,0.734,0.736,0.738,0.742
marketing,en-fr loanword,0,0.005226481,0.013937282,0.020905923,0.026132404,0.029616725,0.033101045,0.036585366,0.041811847,0.043554007,0.045296167,0.047038328,0.047038328,0.050522648,0.052264808,0.055749129,0.059233449,0.06445993,0.069686411,0.073170732,0.080139373,0.080139373,0.087108014,0.090592334,0.097560976,0.099303136,0.101045296,0.101045296,0.104529617,0.109756098,0.109756098,0.113240418,0.116724739,0.12195122,0.12369338,0.12369338,0.128919861,0.128919861,0.128919861,0.130662021,0.130662021,0.134146341,0.134146341,0.135888502,0.135888502,0.135888502,0.135888502,0.139372822,0.139372822,0.142857143
business,en-fr loanword,0,0.035856574,0.071713147,0.105577689,0.139442231,0.151394422,0.177290837,0.195219124,0.207171315,0.225099602,0.231075697,0.247011952,0.256972112,0.264940239,0.27689243,0.288844622,0.288844622,0.300796813,0.30876494,0.314741036,0.320717131,0.326693227,0.330677291,0.344621514,0.35059761,0.356573705,0.370517928,0.374501992,0.378486056,0.380478088,0.38247012,0.390438247,0.394422311,0.40438247,0.412350598,0.420318725,0.422310757,0.422310757,0.426294821,0.428286853,0.43625498,0.442231076,0.456175299,0.458167331,0.460159363,0.46812749,0.470119522,0.478087649,0.480079681,0.484063745
vintage,en-fr loanword,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.006,0.006,0.006,0.006,0.008,0.01,0.01,0.012,0.012,0.014,0.014,0.014,0.014,0.016,0.018,0.018,0.02,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.026,0.028,0.028,0.028,0.03,0.03
