word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
vintage,en-fr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.006,0.006,0.006,0.008,0.01,0.01,0.01,0.012,0.012,0.012,0.016,0.016,0.016,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02
spoiler,en-fr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casting,en-fr loanword,0,0.008,0.02,0.024,0.026,0.028,0.034,0.04,0.042,0.044,0.048,0.048,0.052,0.052,0.06,0.062,0.062,0.066,0.066,0.068,0.072,0.074,0.076,0.076,0.08,0.08,0.084,0.086,0.086,0.09,0.092,0.092,0.092,0.092,0.092,0.092,0.094,0.096,0.1,0.102,0.106,0.108,0.108,0.11,0.112,0.116,0.118,0.122,0.122,0.122
bestseller,en-fr loanword,0,0,0,0,0,0.000664011,0.000664011,0.000664011,0.000664011,0.000664011,0.000664011,0.000664011,0.000664011,0.000664011,0.001328021,0.001328021,0.001328021,0.001328021,0.001328021,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003320053,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064,0.003984064
pitch,en-fr loanword,0,0.016,0.032,0.038,0.038,0.042,0.042,0.042,0.044,0.044,0.044,0.044,0.044,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.048,0.048,0.048,0.048,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
cool,en-fr loanword,0,0,0.002257336,0.002257336,0.004514673,0.006772009,0.011286682,0.011286682,0.011286682,0.011286682,0.011286682,0.011286682,0.011286682,0.011286682,0.013544018,0.015801354,0.015801354,0.015801354,0.015801354,0.018058691,0.018058691,0.018058691,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.020316027,0.022573363,0.022573363,0.022573363,0.022573363,0.022573363,0.022573363,0.022573363,0.022573363,0.022573363,0.0248307
loser,en-fr loanword,0,0.00280112,0.011204482,0.014005602,0.016806723,0.016806723,0.022408964,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.028011204,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325,0.030812325
coach,en-fr loanword,0,0.002,0.022,0.028,0.032,0.038,0.04,0.042,0.046,0.046,0.056,0.058,0.064,0.066,0.074,0.076,0.078,0.078,0.078,0.082,0.082,0.082,0.086,0.09,0.092,0.104,0.106,0.114,0.116,0.12,0.124,0.124,0.128,0.13,0.132,0.132,0.132,0.136,0.138,0.142,0.142,0.142,0.144,0.144,0.148,0.148,0.152,0.154,0.16,0.16
email,en-fr loanword,0,0,0,0.002,0.004,0.006,0.014,0.016,0.018,0.018,0.018,0.02,0.02,0.026,0.028,0.028,0.028,0.032,0.036,0.038,0.038,0.038,0.042,0.044,0.044,0.044,0.046,0.048,0.048,0.05,0.052,0.052,0.052,0.052,0.052,0.052,0.054,0.054,0.056,0.056,0.056,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.066
brunch,en-fr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
digital,en-fr loanword,0,0.016,0.026,0.036,0.048,0.054,0.066,0.072,0.076,0.084,0.094,0.1,0.102,0.11,0.116,0.122,0.126,0.13,0.134,0.136,0.144,0.15,0.156,0.158,0.158,0.162,0.164,0.17,0.172,0.174,0.178,0.18,0.184,0.186,0.19,0.194,0.198,0.2,0.204,0.21,0.21,0.212,0.214,0.22,0.224,0.23,0.236,0.24,0.24,0.242
