fin de siecle,"[0.5113233, 0.43770632, 0.39123276, 0.39350253, 0.38428766, 0.38912866, 0.40814698, 0.41027737, 0.41773036]","[1496.633056640625, 1085.671630859375, 726.39501953125, 548.8272094726562, 436.7127685546875]",[0.12850268 0.13823948 0.16642088 ... 0.10115442 0.08559702 0.08993847],0.068516215,0.173892514
gite,"[0.5498041, 0.5939211, 0.56328225, 0.5005119, 0.50355846, 0.50366235, 0.51062125, 0.4802503, 0.48474658]","[9216.384765625, 3879.34326171875, 2698.194580078125, 2182.771484375, 1711.4747314453125]",[0.35392508 0.35392508 0.35392508 ... 0.39267925 0.23125428 0.34211889],0.115304346,0.275902169
jongleur,"[0.59462225, 0.57252145, 0.6213806, 0.6275774, 0.60599726, 0.59562296, 0.593145, 0.59659153, 0.61839664]","[1319.68994140625, 728.3328857421875, 404.90631103515625, 270.22430419921875, 206.47030639648438]",[0.31286027 0.37372729 0.44422187 ... 0.14510442 0.3690208  0.41126681],0.106514594,0.273460367
lycee,"[0.5047847, 0.4214677, 0.40997005, 0.41728386, 0.4165629, 0.42140755, 0.40334937, 0.3795462, 0.37895033]","[6691.73876953125, 4339.0703125, 3021.6162109375, 2268.56005859375, 1918.7724609375]",[0.17988815 0.18778308 0.18451352 ... 0.38942199 0.39405623 0.39715285],0.102753756,0.300384641
peloton,"[0.52846813, 0.5356979, 0.5233532, 0.4740313, 0.48556086, 0.47210106, 0.46785504, 0.46428785, 0.46139225]","[11333.9404296875, 5280.0224609375, 3669.973388671875, 2877.59912109375, 2267.795166015625]",[0.15554061 0.15554061 0.38909419 ... 0.07013034 0.14772126 0.1431822 ],0.144209518,0.355589678
proletariat,"[0.46766004, 0.4286906, 0.4339381, 0.3985262, 0.36855707, 0.36194775, 0.362305, 0.36604652, 0.38126197]","[4213.82373046875, 2632.269287109375, 1766.70263671875, 1440.79345703125, 1202.355712890625]",[0.24213164 0.36147255 0.26542181 ... 0.08865079 0.10946391 0.07571249],0.084067658,0.208483273
rendezvous,"[0.639923, 0.46950486, 0.41773176, 0.39669603, 0.4001226, 0.38381508, 0.38878778, 0.3682243, 0.3623193]","[10081.498046875, 5178.3251953125, 3609.62158203125, 2817.058349609375, 2436.87890625]",[0.26809058 0.35288544 0.36220662 ... 0.03817409 0.12092468 0.13508189],0.11821461,0.393415377
academy,"[0.531776, 0.5844341, 0.45175025, 0.41734433, 0.4039016, 0.40812993, 0.41121593, 0.39483678, 0.39784285]","[12674.10546875, 5722.5537109375, 3974.41943359375, 3194.738037109375, 2538.54345703125]",[0.46275402 0.34325957 0.48715994 ... 0.25192024 0.5828059  0.53537361],0.13228299,0.471424123
after,"[0.40738064, 0.4159315, 0.42611024, 0.3712302, 0.37608954, 0.36077482, 0.3600129, 0.3559862, 0.35518962]","[8144.025390625, 5315.04736328125, 3563.918701171875, 3042.49072265625, 2570.314453125]",[0.42465333 0.4829518  0.44290743 ... 0.24765591 0.27807717 0.2095556 ],0.093844635,0.405016417
author,"[0.4337496, 0.43879583, 0.4557184, 0.4321161, 0.4722179, 0.46200377, 0.48763072, 0.49468458, 0.5257828]","[12368.3896484375, 7864.96337890625, 5693.81787109375, 4173.85009765625, 3028.18359375]",[0.19053692 0.57729527 0.25703944 ... 0.09093735 0.39122128 0.40573622],0.1334097,0.423151648
boredom,"[0.48081428, 0.43329456, 0.38252345, 0.3652329, 0.34814328, 0.36141226, 0.37844396, 0.379605, 0.35963565]","[7250.81640625, 4804.544921875, 3401.255615234375, 2699.957763671875, 2293.865234375]",[0.10169689 0.14044707 0.27101324 ... 0.25585866 0.2532804  0.19059781],0.092423622,0.289811662
cottage,"[0.3361466, 0.3877906, 0.3856962, 0.39198062, 0.38958052, 0.37781665, 0.4008605, 0.39572018, 0.3873864]","[9964.462890625, 6162.1953125, 4418.02880859375, 3536.346435546875, 2825.078369140625]",[0.36659703 0.28485833 0.26800569 ... 0.20814259 0.28926489 0.35444187],0.102536595,0.367725739
